id,uuid,observed_on,quality_grade,latitude,longitude,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
209294404,1f2b0eb0-b03c-4575-aac2-afb16732f953,2024-04-25,research,35.9136759613,-79.0521915936,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209294757,3637a29b-bad9-42d3-a24c-9168c965448f,2024-04-25,research,35.9084702796,-79.0465174523,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209295005,dc4d9a2b-bebc-4645-9c2c-ff9328b1dfad,2024-04-25,research,36.0189488228,-86.864682734,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209296284,f722e6e6-7c39-4523-ae63-4a2deb4584e3,2024-04-25,research,35.9885691907,-78.9088337317,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209297003,9130463d-38a2-410b-9d9b-7452b1e5c377,2024-04-25,research,35.9145976175,-79.0884535911,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209297769,e95fd375-38e9-441c-8d73-8d05de8ace01,2024-04-18,research,36.3433054582,-77.6617132706,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209298231,b0c50bba-6264-49b7-a20f-282bdbab9679,2024-04-25,research,35.8839302464,-78.9145427105,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209299103,ba8cf5bd-a716-4215-832c-0779d3c1c8d6,2024-04-25,research,35.9106969321,-79.0504895524,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209299560,958ad0dc-414e-4d66-9ea0-d348a402caa8,2024-04-25,needs_id,33.1289351732,-85.0609314536,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209299672,68b28e4f-384e-4225-ba1f-132d4d42a477,2024-04-24,research,34.0319111667,-83.1181638333,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209299997,e6a45f71-ceb8-4018-9196-ee269dc73682,2024-04-25,needs_id,35.9429117199,-79.1698697364,Periodical Cicadas,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209300066,032c7513-6b74-4a83-97a2-e22ebfc6fd68,2024-04-21,research,34.0319166667,-83.1180888333,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209303087,8315a022-2804-4833-9469-39304d33f53b,2024-04-25,needs_id,35.9106133333,-79.0500638333,Periodical Cicadas,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209305836,1da561b4-b299-4bf7-952a-c9f2aae9b296,2024-04-25,research,33.083905,-83.2290129722,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209306106,fd1e5708-4f41-4aef-96ba-a7edc1695bf6,2024-04-25,research,32.8403513116,-83.602401773,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209310074,599961fc-94a2-4b36-89b7-5c5d9a502df3,2024-04-25,research,35.826329634,-79.0052806467,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209310403,25871c64-64d0-4c44-a200-bf343ba8f9fa,2024-04-25,research,35.9509907348,-79.05927595,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209311294,089961ab-2440-48ee-bee9-ccd34ce06bc1,2024-04-25,research,33.0837909722,-83.228988,Cassin's 13-Year Cicada,Magicicada tredecassini,Cassin's 13-Year Cicada,Insecta,244334
209311646,b2ccfd70-51f5-4d15-b33f-8f48d50b3ceb,2024-04-25,research,34.14697633,-82.02173468,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209311677,6e4e5612-85a6-4f46-bbf9-c48facce1df3,2024-04-23,research,34.9407137291,-80.7285172224,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209313534,3d601e65-d0fd-451c-9a95-8dae5cd1f053,2024-04-25,research,36.0688793395,-78.8742721849,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209314259,b16b270c-5b2e-4a7a-a163-c9871300c1fd,2024-04-25,research,33.4390982566,-82.1122040458,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209318793,5b2fb9e2-a5ca-443a-a37e-33147e82a72a,2024-04-25,research,35.8967753603,-79.0102938197,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209319318,aa13b649-58cb-4f7c-a0e7-36da498c2e04,2024-04-25,research,35.8330375832,-79.0146509878,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209319670,2d610f39-14a3-4abc-b795-397222604a6e,2024-04-21,research,34.0765083333,-81.3967666667,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209322274,0cdd7e61-ff6c-41f9-8c67-2e3159ddebbd,2024-04-25,needs_id,35.9174887761,-79.015333414,Periodical Cicadas,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209322297,dae09fc6-e31b-4aac-8f5f-98579e2bdc29,2024-04-25,research,32.8596839905,-85.1723480225,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209323686,d1ab67d3-10e0-4960-b13e-7d4862adb7f4,2024-04-25,research,33.0796056,-83.2321334,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209326468,70719036-afd3-492c-bb8e-0ee11171aaeb,2024-04-25,research,32.8881383333,-83.8043583333,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209326755,d4069aa2-cfe7-42ac-ac64-5c7ccabff1dc,2024-04-25,research,33.0796023924,-83.2320051269,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209326929,1f880649-4e25-49b8-b7e9-fb3baef719a6,2024-04-25,research,35.9440307617,-79.1491928101,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209327849,c8c9e2db-733c-4daa-8257-cddbb4d52a4f,2024-04-25,research,35.7338373017,-78.8905286416,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209331548,a8e74e0b-265f-4cc2-a276-a54066e16c03,2024-04-25,research,35.8852916667,-78.9518366667,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209332623,0732962f-045f-4688-b164-9add798c60fb,2024-04-25,research,35.9188357821,-79.0322562307,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209335559,2f47d61b-c6f5-461a-b7b9-60bd7f89dfba,2024-04-22,research,41.9164309608,-87.8236482548,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209336454,5aed9d77-bf73-4432-b4f1-f5d94e3d380e,2024-04-25,research,35.9185666667,-78.9464866667,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209337234,86d3eab7-10c0-436b-8fbd-95bdf90c5528,2024-04-25,research,36.0082084621,-79.1260491515,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209339057,0c4c0c95-6bbc-4b06-b205-9232110cd7b2,2024-04-25,research,35.9236633333,-78.9228966667,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209339508,8a13e7a5-b9a6-4b9b-af9c-870db27173f8,2024-04-25,research,35.8998133333,-79.0335778333,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209340319,4c02266a-c5c4-4d9d-a99c-5785421ea249,2024-04-25,research,32.4330655,-83.0595605,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209340810,4a4e1cca-afdc-490e-b06a-859cb61228f3,2024-04-25,research,33.5095649939,-82.167526082,Cassin's 13-Year Cicada,Magicicada tredecassini,Cassin's 13-Year Cicada,Insecta,244334
209346067,435c6e0d-74d1-4026-8214-1c98c74da94d,2024-04-25,research,34.0282527778,-83.0636055556,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209347150,6dda71e8-eb0d-4d25-88a7-dfe4139b8b8e,2024-04-25,research,33.085471251,-83.2166141448,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209347752,2817697d-1a4a-41b9-bfe2-9f5198ffcbb4,2024-04-25,research,36.0642746997,-79.1174373,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209350152,31bea9e3-50c8-4245-982c-f178174edbc5,2024-04-25,research,36.015500379,-79.0758288109,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209352437,d63b0f7d-92fd-4b9c-9c5e-cb02e002d866,2024-04-25,research,36.0352361667,-78.93463,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209354363,6b4197be-2ae4-498e-9863-6e523fd9d83e,2024-04-25,research,34.9112960336,-81.0282758762,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209355159,a7a0cacb-f965-44da-a9c0-85b171cb5861,2024-04-25,research,,,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209355447,cd89f0c6-f691-467d-813e-4ce5cb9196b7,2024-04-25,research,35.9263817044,-78.8950625639,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209356126,13609082-94d4-4c1a-ab57-3fd9cd30070e,2024-04-25,research,35.9446493706,-79.1492877668,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209357651,dbf2e241-d320-493d-b267-d13b0c6c6e13,2024-04-25,research,35.9516766528,-79.1181612673,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209359358,a21ef4ee-2aaa-4040-b37a-6acb5732ca51,2024-04-25,research,35.6308265997,-79.76218,Cassin's 13-Year Cicada,Magicicada tredecassini,Cassin's 13-Year Cicada,Insecta,244334
209360368,3e99b412-e435-49f0-9b5d-c397698f02a6,2024-04-25,research,36.10392234,-78.93507404,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209361789,d98d090f-ab25-49ca-8f4d-879697c45950,2024-04-25,research,33.9265633333,-83.3665866667,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209362114,9762de4e-d5d1-49f1-af61-d9c94bcfb304,2021-05-31,research,38.9524174219,-78.0012600111,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
209363873,fe8e7f9f-58d4-45c1-a14b-030f553b1a76,2024-04-25,research,33.9264083333,-83.3671972222,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209364358,32e485bb-95e3-4e03-8088-a8dc5cbe2b4b,2024-04-20,research,33.4643534152,-83.7360084616,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209366844,0bcd7e35-fb75-4782-b58c-1b08a57ac70c,2021-05-31,research,38.9553480943,-77.9955058537,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209367080,d5f1202f-a6c1-4d4a-bcd0-975238b06149,2024-04-25,research,36.0936698255,-79.0943989015,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209367466,5dac89f8-606d-425e-82e9-d016c5f5c366,2024-04-25,research,33.0266568856,-92.1862999164,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209370170,e809b3ef-65b5-4647-826f-8aeedb49e73b,2024-04-25,research,36.0610703518,-79.1240347177,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209370493,11de9f00-36cf-4f29-8ea5-296450c5cac3,2024-04-25,research,35.9440466667,-79.1491916667,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209370929,0140855f-35e1-46aa-8c3d-e363bcf63a23,2024-04-25,research,36.064273907,-79.1172594577,Riley's 13-Year Cicada,Magicicada,Periodical Cicadas,Insecta,83854
209371109,7e20bc60-bc99-46e6-8575-e807eeeda649,2024-04-25,research,35.0075531,-80.834577,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209371562,ba83aa5e-f9e1-440a-af3e-c631c6c9d526,2024-04-25,research,35.913105,-79.052025,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209371776,934c0bef-2db9-4816-bfa4-540850bcaddb,2024-04-25,research,35.8390112664,-79.1692537949,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209375057,452bf1ed-40c5-4d31-b02b-61fc21e9d2cc,2024-04-25,research,35.908248637,-79.0508267409,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209378186,5a58c872-a50d-4148-b960-d310d9bc130b,2024-04-25,needs_id,,,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209378814,4b1b2900-1fe4-4084-b245-56184da75ef4,2024-04-25,research,36.0055067,-78.9032874,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209379018,73650b26-e4c6-448c-abb6-69318493d173,2024-04-25,research,35.8291983724,-79.058047347,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209385357,e57bce6e-a931-45af-b0c8-65cb7085ce80,2024-04-25,research,34.9087772656,-80.6043655475,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209385367,dce3f18a-5051-463d-9a8b-d8789b89e63c,2024-04-25,research,34.9017222222,-81.0254833333,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209388192,5799c82c-e734-47c4-8bc8-d378b0db2085,2024-04-25,research,35.9728912601,-78.927796796,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209397309,338e1d7d-1198-4282-b8ad-ea63f962b763,2024-04-25,research,35.9112033333,-79.0770721667,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209397414,0498775a-49d0-44fd-b4cd-56fa6799a255,2024-04-25,research,35.9112033333,-79.0770721667,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209397455,874a70f8-0a8a-491f-994d-511ff325a1e4,2024-04-25,research,35.9112033333,-79.0770721667,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209397489,61fd4385-4e31-4304-b75c-3b28a26cc1f9,2024-04-25,research,35.9112033333,-79.0770721667,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209397526,68e98c70-fe06-4ac5-b115-d3fb0aadeeab,2024-04-25,research,35.9112033333,-79.0770721667,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209397572,66a9a43d-c4fa-4bf5-bca1-691ecb66de0a,2024-04-25,research,35.9112033333,-79.0770721667,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209397710,d68ff234-8abb-4398-97d1-5444612fc368,2024-04-25,research,35.9112033333,-79.0770721667,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209400701,14fbd9f8-5ac3-493b-bdcc-0c6a71e3555a,2024-04-26,research,35.7091993327,-79.2000314222,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209400874,d11570ca-53c1-4b46-b11d-c33448520ab3,2024-04-26,research,35.7089149259,-79.2001253537,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209401049,aa78c7a3-39ca-4e93-8ff3-e68b73ce41be,2024-04-26,research,35.7089149259,-79.2001253537,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209401810,33c9edf9-4046-4094-9528-6b33f9f31bf6,2024-04-26,research,35.9069033333,-79.0442361667,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209403034,acbf57a2-46e1-4dcf-b23f-c8d36252c2cb,2024-04-25,research,36.1628558037,-79.0587158675,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209403367,fb46492b-d4e6-4f0b-a7c4-4ab5b38a85c3,2024-04-26,research,32.4883716667,-84.9489133333,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209403952,8e9cd6ff-c0c2-465f-b994-a4bfee60e124,2024-04-25,research,36.0985766918,-79.0540115328,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209405013,d5ad9371-7692-4e2e-9ce4-aebf39b23730,2024-04-25,research,35.898925,-79.0562055,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209406119,d7bda00f-5b8a-46b9-9efb-644d572a2ded,2024-04-25,research,35.898945,-79.0562361667,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209408417,bbd469ea-362f-4669-b217-5112ecc89234,2024-04-25,research,35.8988883333,-79.0562528333,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209409842,a19e7e84-9d79-4511-8197-03b924b27d1b,2024-04-25,research,35.9314895365,-86.7236466723,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209410717,61701152-f790-4ef9-9543-f67239982fbc,2024-04-25,research,35.9711785625,-86.7335360988,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209410904,3830e9f7-45d1-4026-9cc7-105a1702e778,2024-04-25,research,35.9380613764,-86.6772369401,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209410932,fb4e3a21-8489-419f-8472-3c4392bd9c9e,2024-04-26,research,35.8291083333,-79.0579305,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209411139,41ed9cf9-a305-475c-a20c-d6605815ab2a,2024-04-25,research,35.9289965612,-86.7498558709,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209411464,025ff54d-4507-41f8-a9ca-490386830910,2024-04-25,research,35.8430488833,-86.6949450967,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209411585,b6d438d1-a1ae-4a55-9126-5ec9df449439,2024-04-25,research,35.8112308299,-86.7138473079,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209418936,8d9a07e4-c268-46d1-bd67-b4a6afbe964a,2024-04-21,needs_id,,,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209479157,06b5631c-02b6-4e17-b2aa-3346d5f1d884,2024-04-26,research,35.6367573959,-78.8634177322,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209489997,a18cf4c8-1540-441c-9116-953cb36d051a,2024-04-26,research,35.6962070278,-78.6537425137,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209490259,45b10b05-9028-43bc-a015-6392e1cc4b07,2024-04-26,research,35.7247354834,-78.6696280392,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209501213,ae8e4201-8c06-4b6f-923c-968484dc9178,2024-04-26,research,35.7901028635,-78.6443669599,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209501380,65c25ecd-7738-4176-a93a-ebf5acaf5934,2024-04-26,research,35.6897507755,-78.6229582131,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209501622,968c7d02-d12a-494f-a608-72b09c7be998,2024-04-26,research,35.6847655274,-78.6682018787,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209502061,58b549ce-ad7c-4720-aa12-921abf3b0a61,2024-04-26,research,35.6501564113,-78.6263567997,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209502267,40d4baa5-946d-46d2-b034-e6ac02eaed36,2024-04-26,research,35.7210889846,-78.7598072044,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209504073,10399a14-9100-469a-8152-ecff8984f2aa,2024-04-26,research,35.7557040925,-78.6008786974,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209510923,da0de38e-98c4-49f0-a838-8649a091c984,2024-04-26,research,35.8291054331,-79.057897227,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209518146,de2f68b6-037d-42ac-8005-c115874d84f7,2024-04-26,research,35.9728888953,-78.9278036614,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209519062,7f12df08-39b7-4a34-bf63-2f3eaade003a,2024-04-25,research,35.9480196635,-78.9766968138,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209519680,3d42044f-9f50-45a6-8c66-36b707bf9584,2024-04-22,research,35.8572898855,-78.9878952736,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209519697,ca69b90d-4688-4df8-9911-b9b754e602c5,2024-04-22,research,35.9741649444,-78.8263938648,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209528260,9fe7a30a-694d-4385-a248-aca1391061d0,2024-04-26,research,35.9315279198,-78.8961307704,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209535891,ffc153ab-ce2b-42a4-9c8b-360ffae688da,2024-04-24,research,35.6089210004,-79.0765623513,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209536193,e0837c73-ceb0-4c7d-8e97-b93bf471c6d1,2024-04-26,research,36.06051166,-79.11756973,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209537160,519b7e75-cc63-4a2d-8d99-6ef757a29587,2024-04-26,research,35.9138298361,-79.0471515433,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209538897,8390e07c-9d8a-445d-8c38-6b4a802a54fd,2024-04-26,needs_id,35.9136401998,-79.0475226572,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209540643,2a915b4f-13dc-497d-a1a0-7e55a951bfe9,2024-04-26,research,35.9391359897,-79.0421210988,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209544398,f5706f85-f785-45ec-af3e-9b3f26f18410,2024-04-26,research,35.9136166667,-79.0475528333,周期蝉属,Magicicada,Periodical Cicadas,Insecta,83854
209544458,da5b151b-19e8-433a-9e32-19be84806532,2024-04-26,needs_id,35.9135607294,-79.0474992245,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209547085,fe7041cb-7350-4d5c-9974-a7296532e26f,2024-04-26,research,35.7091438026,-79.1999588349,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209547654,c01d863c-a6f6-4ca2-b539-f06a0dc97860,2024-04-26,research,35.7089149259,-79.2001253537,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209548143,866a402e-ce88-4cd5-ace9-5d853ab25957,2024-04-25,research,34.2740175,-81.5860448,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209554705,927e2528-e504-4f3a-963a-fb46ca0ae32f,2024-04-26,research,36.220555,-79.174355,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
209555607,4c24468b-b55a-43dd-8493-d8b023b06673,2024-04-24,research,35.912145,-79.0531471667,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209559988,e773ee3b-d189-426f-a0a7-c68a415f5a02,2024-04-26,research,36.0329638889,-79.0714111111,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
209566097,e552323a-ff8c-4376-b983-ebf9727ef422,2024-04-26,research,32.6456689788,-84.9595063199,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
